case_id,min,max,duration
.Models.MUs.product1:3595,2020-01-01 10:16:53.431500,2020-01-01 10:20:57.242400,0 days 00:04:03.810900
.Models.MUs.product1:3596,2020-01-01 10:17:21.708200,2020-01-01 10:21:52.865600,0 days 00:04:31.157400
.Models.MUs.product1:3597,2020-01-01 10:17:46.245600,2020-01-01 10:20:52.913100,0 days 00:03:06.667500
.Models.MUs.product1:3598,2020-01-01 10:17:50.436900,2020-01-01 10:20:36.246500,0 days 00:02:45.809600
.Models.MUs.product1:3599,2020-01-01 10:17:55.330200,2020-01-01 10:21:10.319400,0 days 00:03:14.989200
.Models.MUs.product1:3600,2020-01-01 10:17:56.450000,2020-01-01 10:21:50.319400,0 days 00:03:53.869400
.Models.MUs.product1:3601,2020-01-01 10:17:57.951500,2020-01-01 10:21:49.795600,0 days 00:03:51.844100
.Models.MUs.product1:3602,2020-01-01 10:18:14.148100,2020-01-01 10:22:10.715400,0 days 00:03:56.567300
.Models.MUs.product1:3603,2020-01-01 10:18:17.711700,2020-01-01 10:21:18.741100,0 days 00:03:01.029400
.Models.MUs.product1:3604,2020-01-01 10:18:20.555300,2020-01-01 10:21:58.741100,0 days 00:03:38.185800
.Models.MUs.product1:3605,2020-01-01 10:18:24.188200,2020-01-01 10:21:33.128900,0 days 00:03:08.940700
.Models.MUs.product1:3606,2020-01-01 10:18:27.126300,2020-01-01 10:23:10.319400,0 days 00:04:43.193100
.Models.MUs.product1:3607,2020-01-01 10:18:34.901500,2020-01-01 10:22:38.741100,0 days 00:04:03.839600
.Models.MUs.product1:3608,2020-01-01 10:18:40.340000,2020-01-01 10:22:01.105200,0 days 00:03:20.765200
.Models.MUs.product1:3609,2020-01-01 10:18:42.923400,2020-01-01 10:22:06.462300,0 days 00:03:23.538900
.Models.MUs.product1:3610,2020-01-01 10:18:50.021500,2020-01-01 10:23:25.715400,0 days 00:04:35.693900
.Models.MUs.product1:3611,2020-01-01 10:18:51.025900,2020-01-01 10:23:07.865600,0 days 00:04:16.839700
.Models.MUs.product1:3612,2020-01-01 10:18:56.809000,2020-01-01 10:22:30.319400,0 days 00:03:33.510400
.Models.MUs.product1:3613,2020-01-01 10:18:58.795500,2020-01-01 10:22:38.741100,0 days 00:03:39.945600
.Models.MUs.product1:3614,2020-01-01 10:19:05.237000,2020-01-01 10:22:04.735000,0 days 00:02:59.498000
.Models.MUs.product1:3615,2020-01-01 10:19:11.097800,2020-01-01 10:22:23.519300,0 days 00:03:12.421500
.Models.MUs.product1:3616,2020-01-01 10:19:11.155700,2020-01-01 10:23:05.837900,0 days 00:03:54.682200
.Models.MUs.product1:3617,2020-01-01 10:19:19.504300,2020-01-01 10:23:18.741100,0 days 00:03:59.236800
.Models.MUs.product1:3618,2020-01-01 10:19:21.862500,2020-01-01 10:23:07.865600,0 days 00:03:46.003100
.Models.MUs.product1:3619,2020-01-01 10:19:23.688300,2020-01-01 10:22:56.852600,0 days 00:03:33.164300
.Models.MUs.product1:3620,2020-01-01 10:19:31.853900,2020-01-01 10:23:57.693500,0 days 00:04:25.839600
.Models.MUs.product1:3621,2020-01-01 10:19:37.490700,2020-01-01 10:23:50.319400,0 days 00:04:12.828700
.Models.MUs.product1:3622,2020-01-01 10:19:49.585400,2020-01-01 10:23:35.126400,0 days 00:03:45.541000
.Models.MUs.product1:3623,2020-01-01 10:19:51.107900,2020-01-01 10:22:46.672700,0 days 00:02:55.564800
.Models.MUs.product1:3624,2020-01-01 10:19:53.267100,2020-01-01 10:22:17.771900,0 days 00:02:24.504800
.Models.MUs.product1:3625,2020-01-01 10:20:03.071600,2020-01-01 10:22:38.741100,0 days 00:02:35.669500
.Models.MUs.product1:3626,2020-01-01 10:20:10.003200,2020-01-01 10:24:22.865600,0 days 00:04:12.862400
.Models.MUs.product1:3627,2020-01-01 10:20:17.396800,2020-01-01 10:23:25.715400,0 days 00:03:08.318600
.Models.MUs.product1:3628,2020-01-01 10:20:18.274800,2020-01-01 10:24:26.461400,0 days 00:04:08.186600
.Models.MUs.product1:3629,2020-01-01 10:20:25.476100,2020-01-01 10:24:17.520400,0 days 00:03:52.044300
.Models.MUs.product1:3630,2020-01-01 10:20:31.676400,2020-01-01 10:23:25.267500,0 days 00:02:53.591100
.Models.MUs.product1:3631,2020-01-01 10:20:38.823000,2020-01-01 10:24:18.543300,0 days 00:03:39.720300
.Models.MUs.product1:3632,2020-01-01 10:20:45.584700,2020-01-01 10:24:15.941200,0 days 00:03:30.356500
.Models.MUs.product1:3633,2020-01-01 10:21:01.594100,2020-01-01 10:24:35.210000,0 days 00:03:33.615900
.Models.MUs.product1:3634,2020-01-01 10:21:07.401600,2020-01-01 10:25:51.790400,0 days 00:04:44.388800
.Models.MUs.product1:3635,2020-01-01 10:21:08.477100,2020-01-01 10:24:40.715400,0 days 00:03:32.238300
.Models.MUs.product1:3636,2020-01-01 10:21:23.022700,2020-01-01 10:25:37.865600,0 days 00:04:14.842900
.Models.MUs.product1:3637,2020-01-01 10:21:24.483800,2020-01-01 10:24:32.607900,0 days 00:03:08.124100
.Models.MUs.product1:3638,2020-01-01 10:21:30.224500,2020-01-01 10:24:43.128100,0 days 00:03:12.903600
.Models.MUs.product1:3639,2020-01-01 10:21:34.468300,2020-01-01 10:25:27.801200,0 days 00:03:53.332900
.Models.MUs.product1:3640,2020-01-01 10:21:44.547700,2020-01-01 10:25:35.857300,0 days 00:03:51.309600
.Models.MUs.product1:3641,2020-01-01 10:21:54.201400,2020-01-01 10:25:35.123700,0 days 00:03:40.922300
.Models.MUs.product1:3642,2020-01-01 10:22:20.267300,2020-01-01 10:26:30.319400,0 days 00:04:10.052100
.Models.MUs.product1:3643,2020-01-01 10:22:22.679800,2020-01-01 10:25:10.319400,0 days 00:02:47.639600
.Models.MUs.product1:3644,2020-01-01 10:22:22.684500,2020-01-01 10:25:10.319400,0 days 00:02:47.634900
.Models.MUs.product1:3645,2020-01-01 10:22:42.273200,2020-01-01 10:26:09.946800,0 days 00:03:27.673600
.Models.MUs.product1:3646,2020-01-01 10:22:51.888900,2020-01-01 10:26:21.982900,0 days 00:03:30.094000
.Models.MUs.product1:3647,2020-01-01 10:23:20.991100,2020-01-01 10:27:37.520400,0 days 00:04:16.529300
.Models.MUs.product1:3648,2020-01-01 10:23:22.848400,2020-01-01 10:26:43.280200,0 days 00:03:20.431800
.Models.MUs.product1:3649,2020-01-01 10:23:32.001000,2020-01-01 10:26:12.630000,0 days 00:02:40.629000
.Models.MUs.product1:3650,2020-01-01 10:23:35.680000,2020-01-01 10:26:57.520400,0 days 00:03:21.840400
.Models.MUs.product1:3651,2020-01-01 10:23:56.885300,2020-01-01 10:27:50.319400,0 days 00:03:53.434100
.Models.MUs.product1:3652,2020-01-01 10:24:13.067600,2020-01-01 10:28:30.319400,0 days 00:04:17.251800
.Models.MUs.product1:3653,2020-01-01 10:24:13.864500,2020-01-01 10:28:02.641700,0 days 00:03:48.777200
.Models.MUs.product1:3654,2020-01-01 10:24:16.402100,2020-01-01 10:27:37.108400,0 days 00:03:20.706300
.Models.MUs.product1:3655,2020-01-01 10:24:20.552000,2020-01-01 10:29:10.850800,0 days 00:04:50.298800
.Models.MUs.product1:3656,2020-01-01 10:24:29.944900,2020-01-01 10:28:07.865600,0 days 00:03:37.920700
.Models.MUs.product1:3657,2020-01-01 10:24:35.390300,2020-01-01 10:27:42.990000,0 days 00:03:07.599700
.Models.MUs.product1:3658,2020-01-01 10:24:43.885600,2020-01-01 10:28:30.319400,0 days 00:03:46.433800
.Models.MUs.product1:3659,2020-01-01 10:26:01.606800,2020-01-01 10:29:40.210400,0 days 00:03:38.603600
.Models.MUs.product1:3660,2020-01-01 10:26:03.993900,2020-01-01 10:29:29.440700,0 days 00:03:25.446800
.Models.MUs.product1:3661,2020-01-01 10:26:04.798700,2020-01-01 10:29:46.833400,0 days 00:03:42.034700
.Models.MUs.product1:3662,2020-01-01 10:26:17.372800,2020-01-01 10:31:00.210400,0 days 00:04:42.837600
.Models.MUs.product1:3663,2020-01-01 10:26:33.383400,2020-01-01 10:30:09.440700,0 days 00:03:36.057300
.Models.MUs.product1:3664,2020-01-01 10:26:38.409000,2020-01-01 10:30:09.440700,0 days 00:03:31.031700
.Models.MUs.product1:3665,2020-01-01 10:26:50.091600,2020-01-01 10:29:59.780200,0 days 00:03:09.688600
.Models.MUs.product1:3666,2020-01-01 10:26:54.098700,2020-01-01 10:31:52.865600,0 days 00:04:58.766900
.Models.MUs.product1:3667,2020-01-01 10:26:56.169800,2020-01-01 10:31:52.865600,0 days 00:04:56.695800
.Models.MUs.product1:3668,2020-01-01 10:26:58.125000,2020-01-01 10:31:40.850800,0 days 00:04:42.725800
.Models.MUs.product1:3669,2020-01-01 10:27:08.388000,2020-01-01 10:30:25.548900,0 days 00:03:17.160900
.Models.MUs.product1:3670,2020-01-01 10:27:22.495200,2020-01-01 10:30:37.865600,0 days 00:03:15.370400
.Models.MUs.product1:3671,2020-01-01 10:27:36.695600,2020-01-01 10:31:03.256000,0 days 00:03:26.560400
.Models.MUs.product1:3672,2020-01-01 10:27:39.771100,2020-01-01 10:31:52.865600,0 days 00:04:13.094500
.Models.MUs.product1:3673,2020-01-01 10:27:43.106100,2020-01-01 10:31:52.865600,0 days 00:04:09.759500
.Models.MUs.product1:3674,2020-01-01 10:27:46.264900,2020-01-01 10:31:40.850800,0 days 00:03:54.585900
.Models.MUs.product1:3675,2020-01-01 10:28:11.456100,2020-01-01 10:31:36.694400,0 days 00:03:25.238300
.Models.MUs.product1:3676,2020-01-01 10:28:40.965600,2020-01-01 10:33:07.865600,0 days 00:04:26.900000
.Models.MUs.product1:3677,2020-01-01 10:28:56.176300,2020-01-01 10:32:48.862800,0 days 00:03:52.686500
.Models.MUs.product1:3678,2020-01-01 10:29:00.792400,2020-01-01 10:31:53.361100,0 days 00:02:52.568700
.Models.MUs.product1:3679,2020-01-01 10:29:07.024600,2020-01-01 10:32:18.109100,0 days 00:03:11.084500
.Models.MUs.product1:3680,2020-01-01 10:29:08.121300,2020-01-01 10:32:36.806800,0 days 00:03:28.685500
.Models.MUs.product1:3681,2020-01-01 10:29:11.269200,2020-01-01 10:34:22.865600,0 days 00:05:11.596400
.Models.MUs.product1:3682,2020-01-01 10:29:21.894200,2020-01-01 10:34:22.865600,0 days 00:05:00.971400
.Models.MUs.product1:3683,2020-01-01 10:29:33.375200,2020-01-01 10:34:10.850800,0 days 00:04:37.475600
.Models.MUs.product1:3684,2020-01-01 10:29:51.255300,2020-01-01 10:34:01.934300,0 days 00:04:10.679000
.Models.MUs.product1:3685,2020-01-01 10:30:05.861100,2020-01-01 10:34:22.865600,0 days 00:04:17.004500
.Models.MUs.product1:3686,2020-01-01 10:30:14.772000,2020-01-01 10:33:57.238200,0 days 00:03:42.466200
.Models.MUs.product1:3687,2020-01-01 10:30:30.528300,2020-01-01 10:33:39.723100,0 days 00:03:09.194800
.Models.MUs.product1:3688,2020-01-01 10:30:43.006500,2020-01-01 10:34:41.934300,0 days 00:03:58.927800
.Models.MUs.product1:3689,2020-01-01 10:30:44.745700,2020-01-01 10:34:13.386100,0 days 00:03:28.640400
.Models.MUs.product1:3690,2020-01-01 10:30:57.351500,2020-01-01 10:34:30.052700,0 days 00:03:32.701200
.Models.MUs.product1:3691,2020-01-01 10:31:04.556900,2020-01-01 10:34:13.017200,0 days 00:03:08.460300
.Models.MUs.product1:3692,2020-01-01 10:31:18.959100,2020-01-01 10:35:11.617800,0 days 00:03:52.658700
.Models.MUs.product1:3693,2020-01-01 10:31:23.111600,2020-01-01 10:35:21.934300,0 days 00:03:58.822700
.Models.MUs.product1:3694,2020-01-01 10:31:25.685000,2020-01-01 10:35:06.341400,0 days 00:03:40.656400
.Models.MUs.product1:3695,2020-01-01 10:31:43.036200,2020-01-01 10:35:25.850800,0 days 00:03:42.814600
.Models.MUs.product1:3696,2020-01-01 10:32:02.523900,2020-01-01 10:35:53.932700,0 days 00:03:51.408800
.Models.MUs.product1:3697,2020-01-01 10:32:06.010300,2020-01-01 10:36:45.398900,0 days 00:04:39.388600
.Models.MUs.product1:3698,2020-01-01 10:32:14.373700,2020-01-01 10:36:40.850800,0 days 00:04:26.477100
.Models.MUs.product1:3699,2020-01-01 10:32:15.889000,2020-01-01 10:36:57.834800,0 days 00:04:41.945800
.Models.MUs.product1:3700,2020-01-01 10:32:30.208200,2020-01-01 10:34:26.310500,0 days 00:01:56.102300
.Models.MUs.product1:3701,2020-01-01 10:32:44.504400,2020-01-01 10:36:40.850800,0 days 00:03:56.346400
.Models.MUs.product1:3702,2020-01-01 10:32:49.443000,2020-01-01 10:35:30.784600,0 days 00:02:41.341600
.Models.MUs.product1:3703,2020-01-01 10:32:53.555200,2020-01-01 10:37:23.827000,0 days 00:04:30.271800
.Models.MUs.product1:3704,2020-01-01 10:33:01.303000,2020-01-01 10:37:23.827000,0 days 00:04:22.524000
.Models.MUs.product1:3705,2020-01-01 10:33:14.057200,2020-01-01 10:37:25.398900,0 days 00:04:11.341700
.Models.MUs.product1:3706,2020-01-01 10:33:25.744600,2020-01-01 10:36:10.599400,0 days 00:02:44.854800
.Models.MUs.product1:3707,2020-01-01 10:33:41.969200,2020-01-01 10:37:08.948500,0 days 00:03:26.979300
.Models.MUs.product1:3708,2020-01-01 10:33:52.427000,2020-01-01 10:37:55.850800,0 days 00:04:03.423800
.Models.MUs.product1:3709,2020-01-01 10:33:52.849600,2020-01-01 10:37:25.398900,0 days 00:03:32.549300
.Models.MUs.product1:3710,2020-01-01 10:34:02.909100,2020-01-01 10:37:58.770700,0 days 00:03:55.861600
.Models.MUs.product1:3711,2020-01-01 10:34:18.298500,2020-01-01 10:37:55.850800,0 days 00:03:37.552300
.Models.MUs.product1:3712,2020-01-01 10:34:35.121300,2020-01-01 10:39:10.850800,0 days 00:04:35.729500
.Models.MUs.product1:3713,2020-01-01 10:34:36.706400,2020-01-01 10:39:10.850800,0 days 00:04:34.144400
.Models.MUs.product1:3714,2020-01-01 10:35:01.427600,2020-01-01 10:38:38.770700,0 days 00:03:37.343100
.Models.MUs.product1:3715,2020-01-01 10:35:12.652600,2020-01-01 10:38:06.490100,0 days 00:02:53.837500
.Models.MUs.product1:3716,2020-01-01 10:35:25.785500,2020-01-01 10:39:16.073400,0 days 00:03:50.287900
.Models.MUs.product1:3717,2020-01-01 10:35:43.035900,2020-01-01 10:38:34.172200,0 days 00:02:51.136300
.Models.MUs.product1:3718,2020-01-01 10:35:44.002800,2020-01-01 10:39:08.810700,0 days 00:03:24.807900
.Models.MUs.product1:3719,2020-01-01 10:35:46.305200,2020-01-01 10:39:53.827000,0 days 00:04:07.521800
.Models.MUs.product1:3720,2020-01-01 10:35:47.471400,2020-01-01 10:39:15.251900,0 days 00:03:27.780500
.Models.MUs.product1:3721,2020-01-01 10:35:56.195700,2020-01-01 10:39:53.827000,0 days 00:03:57.631300
.Models.MUs.product1:3722,2020-01-01 10:35:58.880900,2020-01-01 10:40:24.615300,0 days 00:04:25.734400
.Models.MUs.product1:3723,2020-01-01 10:36:08.211600,2020-01-01 10:39:35.392800,0 days 00:03:27.181200
.Models.MUs.product1:3724,2020-01-01 10:36:09.446900,2020-01-01 10:39:18.770700,0 days 00:03:09.323800
.Models.MUs.product1:3725,2020-01-01 10:36:32.503900,2020-01-01 10:40:25.850800,0 days 00:03:53.346900
.Models.MUs.product1:3726,2020-01-01 10:36:33.680500,2020-01-01 10:39:56.988800,0 days 00:03:23.308300
.Models.MUs.product1:3727,2020-01-01 10:36:47.756000,2020-01-01 10:39:07.796500,0 days 00:02:20.040500
.Models.MUs.product1:3728,2020-01-01 10:37:00.424400,2020-01-01 10:41:40.850800,0 days 00:04:40.426400
.Models.MUs.product1:3729,2020-01-01 10:37:31.816300,2020-01-01 10:41:08.827000,0 days 00:03:37.010700
.Models.MUs.product1:3730,2020-01-01 10:37:33.306100,2020-01-01 10:40:59.277500,0 days 00:03:25.971400
.Models.MUs.product1:3731,2020-01-01 10:37:38.424100,2020-01-01 10:39:59.145400,0 days 00:02:20.721300
.Models.MUs.product1:3732,2020-01-01 10:37:50.809100,2020-01-01 10:41:25.389800,0 days 00:03:34.580700
.Models.MUs.product1:3733,2020-01-01 10:38:02.154600,2020-01-01 10:42:10.067300,0 days 00:04:07.912700
.Models.MUs.product1:3734,2020-01-01 10:38:35.663900,2020-01-01 10:42:07.889300,0 days 00:03:32.225400
.Models.MUs.product1:3735,2020-01-01 10:38:35.670100,2020-01-01 10:43:38.827000,0 days 00:05:03.156900
.Models.MUs.product1:3736,2020-01-01 10:38:36.587900,2020-01-01 10:42:34.725500,0 days 00:03:58.137600
.Models.MUs.product1:3737,2020-01-01 10:38:46.519200,2020-01-01 10:42:32.113300,0 days 00:03:45.594100
.Models.MUs.product1:3738,2020-01-01 10:39:02.776700,2020-01-01 10:42:55.850800,0 days 00:03:53.074100
.Models.MUs.product1:3739,2020-01-01 10:39:17.152800,2020-01-01 10:42:45.389800,0 days 00:03:28.237000
.Models.MUs.product1:3740,2020-01-01 10:39:55.561800,2020-01-01 10:42:58.246800,0 days 00:03:02.685000
.Models.MUs.product1:3741,2020-01-01 10:40:04.056600,2020-01-01 10:43:31.580200,0 days 00:03:27.523600
.Models.MUs.product1:3742,2020-01-01 10:40:05.860300,2020-01-01 10:43:38.827000,0 days 00:03:32.966700
.Models.MUs.product1:3743,2020-01-01 10:40:07.091100,2020-01-01 10:43:48.246800,0 days 00:03:41.155700
.Models.MUs.product1:3744,2020-01-01 10:40:07.653900,2020-01-01 10:44:33.991000,0 days 00:04:26.337100
.Models.MUs.product1:3745,2020-01-01 10:40:14.762100,2020-01-01 10:44:05.462500,0 days 00:03:50.700400
.Models.MUs.product1:3746,2020-01-01 10:40:32.157400,2020-01-01 10:42:55.850800,0 days 00:02:23.693400
.Models.MUs.product1:3747,2020-01-01 10:40:54.889800,2020-01-01 10:44:33.991000,0 days 00:03:39.101200
.Models.MUs.product1:3748,2020-01-01 10:41:17.534600,2020-01-01 10:45:19.634900,0 days 00:04:02.100300
.Models.MUs.product1:3749,2020-01-01 10:41:26.890300,2020-01-01 10:45:03.883200,0 days 00:03:36.992900
.Models.MUs.product1:3750,2020-01-01 10:41:29.831300,2020-01-01 10:45:13.529700,0 days 00:03:43.698400
.Models.MUs.product1:3751,2020-01-01 10:41:31.287100,2020-01-01 10:44:25.657800,0 days 00:02:54.370700
.Models.MUs.product1:3752,2020-01-01 10:41:35.670100,2020-01-01 10:46:40.850800,0 days 00:05:05.180700
.Models.MUs.product1:3753,2020-01-01 10:41:39.298100,2020-01-01 10:45:56.657000,0 days 00:04:17.358900
.Models.MUs.product1:3754,2020-01-01 10:41:53.271000,2020-01-01 10:45:25.850800,0 days 00:03:32.579800
.Models.MUs.product1:3755,2020-01-01 10:41:59.334000,2020-01-01 10:44:53.827000,0 days 00:02:54.493000
.Models.MUs.product1:3756,2020-01-01 10:42:03.184000,2020-01-01 10:45:46.863000,0 days 00:03:43.679000
.Models.MUs.product1:3757,2020-01-01 10:42:03.383800,2020-01-01 10:46:08.827000,0 days 00:04:05.443200
.Models.MUs.product1:3758,2020-01-01 10:42:16.812000,2020-01-01 10:45:53.991000,0 days 00:03:37.179000
.Models.MUs.product1:3759,2020-01-01 10:42:23.174100,2020-01-01 10:45:25.850800,0 days 00:03:02.676700
.Models.MUs.product1:3760,2020-01-01 10:42:28.554100,2020-01-01 10:46:04.952700,0 days 00:03:36.398600
.Models.MUs.product1:3761,2020-01-01 10:42:55.774500,2020-01-01 10:45:36.301600,0 days 00:02:40.527100
.Models.MUs.product1:3762,2020-01-01 10:42:59.304200,2020-01-01 10:46:35.253000,0 days 00:03:35.948800
.Models.MUs.product1:3763,2020-01-01 10:43:00.401400,2020-01-01 10:47:13.991000,0 days 00:04:13.589600
.Models.MUs.product1:3764,2020-01-01 10:43:20.052700,2020-01-01 10:47:01.095800,0 days 00:03:41.043100
.Models.MUs.product1:3765,2020-01-01 10:43:37.521700,2020-01-01 10:46:51.919700,0 days 00:03:14.398000
.Models.MUs.product1:3766,2020-01-01 10:43:42.610400,2020-01-01 10:46:23.266000,0 days 00:02:40.655600
.Models.MUs.product1:3767,2020-01-01 10:43:57.243500,2020-01-01 10:47:55.850800,0 days 00:03:58.607300
.Models.MUs.product1:3768,2020-01-01 10:44:10.200500,2020-01-01 10:48:07.802900,0 days 00:03:57.602400
.Models.MUs.product1:3769,2020-01-01 10:44:10.231900,2020-01-01 10:49:53.827000,0 days 00:05:43.595100
.Models.MUs.product1:3770,2020-01-01 10:44:10.919100,2020-01-01 10:47:57.976500,0 days 00:03:47.057400
.Models.MUs.product1:3771,2020-01-01 10:44:20.688000,2020-01-01 10:48:13.759700,0 days 00:03:53.071700
.Models.MUs.product1:3772,2020-01-01 10:44:22.457500,2020-01-01 10:48:20.000600,0 days 00:03:57.543100
.Models.MUs.product1:3773,2020-01-01 10:44:24.975300,2020-01-01 10:47:40.000600,0 days 00:03:15.025300
.Models.MUs.product1:3774,2020-01-01 10:44:42.200300,2020-01-01 10:48:30.426300,0 days 00:03:48.226000
.Models.MUs.product1:3775,2020-01-01 10:45:04.846400,2020-01-01 10:49:53.827000,0 days 00:04:48.980600
.Models.MUs.product1:3776,2020-01-01 10:45:29.824200,2020-01-01 10:48:24.344100,0 days 00:02:54.519900
.Models.MUs.product1:3777,2020-01-01 10:45:31.553600,2020-01-01 10:49:38.622200,0 days 00:04:07.068600
.Models.MUs.product1:3778,2020-01-01 10:45:38.066100,2020-01-01 10:49:34.536000,0 days 00:03:56.469900
.Models.MUs.product1:3779,2020-01-01 10:45:46.846100,2020-01-01 10:50:25.850800,0 days 00:04:39.004700
.Models.MUs.product1:3780,2020-01-01 10:46:04.237500,2020-01-01 10:49:31.553700,0 days 00:03:27.316200
.Models.MUs.product1:3781,2020-01-01 10:46:09.861000,2020-01-01 10:51:40.850800,0 days 00:05:30.989800
.Models.MUs.product1:3782,2020-01-01 10:46:10.206900,2020-01-01 10:50:23.219700,0 days 00:04:13.012800
.Models.MUs.product1:3783,2020-01-01 10:46:21.388500,2020-01-01 10:49:53.605400,0 days 00:03:32.216900
.Models.MUs.product1:3784,2020-01-01 10:46:26.958100,2020-01-01 10:49:34.536000,0 days 00:03:07.577900
.Models.MUs.product1:3785,2020-01-01 10:46:39.836200,2020-01-01 10:50:29.579700,0 days 00:03:49.743500
.Models.MUs.product1:3786,2020-01-01 10:46:42.032800,2020-01-01 10:50:04.887000,0 days 00:03:22.854200
.Models.MUs.product1:3787,2020-01-01 10:46:42.630900,2020-01-01 10:50:10.272000,0 days 00:03:27.641100
.Models.MUs.product1:3788,2020-01-01 10:47:07.423900,2020-01-01 10:51:40.850800,0 days 00:04:33.426900
.Models.MUs.product1:3789,2020-01-01 10:47:25.924700,2020-01-01 10:51:03.261900,0 days 00:03:37.337200
.Models.MUs.product1:3790,2020-01-01 10:47:42.709300,2020-01-01 10:51:08.425500,0 days 00:03:25.716200
.Models.MUs.product1:3791,2020-01-01 10:47:56.215300,2020-01-01 10:52:23.827000,0 days 00:04:27.611700
.Models.MUs.product1:3792,2020-01-01 10:47:57.282000,2020-01-01 10:51:03.219700,0 days 00:03:05.937700
.Models.MUs.product1:3793,2020-01-01 10:47:58.634500,2020-01-01 10:52:23.827000,0 days 00:04:25.192500
.Models.MUs.product1:3794,2020-01-01 10:48:00.122200,2020-01-01 10:51:34.480000,0 days 00:03:34.357800
